target,Subdoligranulum,Bifidobacterium,Coprobacillus,Escherichia,Enterobacter,Bacteroides,Akkermansia,Prevotella,Blautia,Alistipes,Ruminococcus,Eubacterium,Collinsella,Lactobacillus,Parabacteroides,Faecalibacterium,Porphyromonas,Streptococcus,Clostridium,Siphoviridae_noname,Methanobrevibacter,Megamonas,Acidaminococcus,Fusobacterium,Butyrivibrio,Coprococcus,Klebsiella,Roseburia,Megasphaera,Dialister,Parvimonas,Lachnospiraceae_noname,Dorea,Paraprevotella,Erysipelotrichaceae_noname,Bilophila,Odoribacter,Clostridiales_noname,Eggerthella,Desulfovibrio,Citrobacter,Anaerostipes,Phascolarctobacterium,Catenibacterium,Sutterella,Enterococcus,Pseudomonas,Veillonella,Peptostreptococcaceae_noname,Mitsuokella,Oscillibacter,Barnesiella,Peptostreptococcus,Sutterellaceae_unclassified,Bacteroidales_noname,Slackia,C2likevirus,Ruminococcaceae_noname,Haemophilus,Propionibacterium,Adlercreutzia,Acidaminococcaceae_unclassified,Coriobacteriaceae_noname,Solobacterium,Anaerotruncus,Coprobacter,Gemella,Turicibacter,Flavonifractor,Actinomyces,Oxalobacter,Clostridiaceae_noname,Lactococcus,Gordonibacter,Holdemania,Burkholderiales_noname,Atopobium,Rothia,Parasutterella,Alloscardovia,Granulicatella,Olsenella,Leuconostoc,Pseudoflavonifractor,Clostridiales_Family_XIII_Incertae_Sedis_noname,Pantoea,Corynebacterium,Candidatus_Saccharibacteria_noname,Butyricimonas,Scardovia,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,Saccharomyces,Oribacterium,Candidatus_Saccharibacteria_noname_unclassified,Deinococcus,Potyvirus,Neisseria,Abiotrophia,Bacillus,Campylobacter,Raoultella
0,0.0030797,2.969e-4,7.342999999999999e-4,5.82e-5,0,0.5259612,0,0,0.0088772,0.0152698,0.0135789,0,0,0,0.3302113,0.0065644,0,3.951e-4,0.0408284,0,0,0,5.214e-4,0,0,0,0,0,0.0171303,0,0,0.0027827,0,0,3.687e-4,9.311e-4,0.0020804,4.55e-5,1.964e-4,0,0,1.378e-4,0,0,0.0093328,0,0,0.0026451,0,0,0.0094402,0.0067357,0,0,0.0010178,0,0,0,0,0,0,0,0,0,0,0,0,0,6.231e-4,0,0,0,0,0,0,2.38e-5,0,0,1.05e-4,0,0,0,0,0,0,0,0,0,0,0,2.68e-5,0,0,0,0,0,0,0,0,0,0
1,0.0672957,0.4642031,0,4.693e-4,5.46e-5,0.0250739,0.0049356,0.018263,0.0195785,0.0242006,0.0470596,0.110029,0.013949,0.0010264,0.0180453,0.0330419,0,0.0081571,0.0010059,0,0.0027711,0.0049996,0,0,0,0.0095433,2.61e-5,4.999e-4,0,2.463e-4,0,0.0078512,0.01862519999999999,0.0015368,0.0630381,0.0049241,4.704e-4,0,9.2e-5,0,0,4.775e-4,0,0,0,0,0,2.101e-4,1.429e-4,0,0.0051944,0.003513,0,0,0.0166256,0,0,7.21e-5,0,0,0.0010516,0,0,0,2.918e-4,0,0,0,1.750000000000001e-4,0,0,0,0,4.625e-4,1.929e-4,1.89e-5,0,0,1.14e-4,0,0,0,0,7.9e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1215615,0.0349195,0.0046703,0.0972344,0,0.465565,0,0,0.1594763,1.367e-4,0,0.0057925,0,6.41e-5,0,0,0,0.0062196,0.0141128,0,0,0,0,0.0021979,0,0,0,0.0011691,3.497e-4,0,0,0.0040125,0,0,7.294000000000001e-4,0.01396339999999999,0,0,0.0035643,0,0,0.0040075,0,0,0,0,0,0.0403425,0.00237889999999999,0,0.0136878,0,0,0,0,0,0,0,5.364e-4,0,0,0,0,3.985e-4,0,0,9.39e-5,0,0,2.483e-4,0,0,0,0,0,0,2.828e-4,2.279e-4,0,0,3.14e-4,0,0,5.31e-5,0,0,0,0,0,0,7.979999999999999e-5,0,0,0,0,0,0,0,0,0,0
0,0.0486772,0.03932249999999999,0.0039062,9.861e-4,1.945e-4,0.2152425,1.746e-4,0,0.0369202,0.029493,0.0321445,0.0545395,0.0068991,2.24e-5,0.0198821,0.1184183,0,0.08862410000000001,0.0122431,0,0,0,0,0,0,0,0.0085973,0.1108748,0.0041492,0.00277849999999999,0,0.008449,0.0093576,0,5.23e-4,0.0035829,0,4.902999999999999e-4,0.0010621,0,0.0015364,8.510000000000001e-5,0,0,0,0.0061106,0,0.0570864,4.503999999999999e-4,0,0.0107838,0.0214636,0,0,0,0,0,0,0.0369257,0,0.0010871,0,0,0,0,0,0,0,4.847e-4,0,0,7.608e-4,0,0,0,6.05e-5,3.51e-5,0.0017891,5.896e-4,0,1.149e-4,0,0,4.1e-6,0,0,0,0,0,0,0,0,1.309e-4,0,0,0,0,0,0,1.202e-4,0
1,0.0068695,0.1098697,0,0,7.27e-5,0.0805916,0,0,0.0104777,0.0022739,0.0109832,0.0295038,0.004332,0.0252831,0.0127298,0.0206278,0,0.4386349,0.0011072,0,0,0.0144087,0,3.306e-4,0,0.0043081,0.126684,0.0187042,2.373e-4,0,1.147e-4,0.0021895,0.0084348,0.0084151,0.0065993,0.0022472,0,0,2.556e-4,0,0,1.95e-5,0.0115421,0,0.001047,0,0,0.0073262,0,0,0.0012595,0,4.317e-4,7.4e-6,5.45e-4,9.3e-6,0,0,0.0167033,0,0.0012083,0,0,2.356e-4,0,0,3.691e-4,0.0030861,0,0.0035291,0,0,0,0,1.69e-5,0,8.232000000000001e-4,6.549e-4,0,0,7.534e-4,1.26e-5,0,0,0,0,0,0,0,0,1.039e-4,0,5.35e-5,0,0,0,0,1.265e-4,0,2.039e-4,0
1,0.0217954,0.0563856,2.555e-4,0.0023066,0.0145808,0.3434415,0,0,0.2092712,0,0.0183449,0.0409475,0.0507385,1.174e-4,0.0144757,0,0,0.0100858,0.0101172,0,0,0,0,0.02618189999999999,0,0.0215956,0.00185909999999999,1.141e-4,0,0,0.0032925,0.0296356,0.0340592,0.00454529999999999,2.675e-4,0.0073367,0,8.400000000000001e-6,0.0013322,0,0,0.00722369999999999,0,0,0,0,0,0.01211209999999999,0.0190261,0,1.626e-4,0,0.0176011,9.06e-5,0,0,0,0,0.016395,0,0,0,0,0,0,0,0.0023362,0,7.582e-4,2.38e-5,0,1.15e-5,0,0,0,3.067e-4,0,8.510000000000001e-5,0,0,4.441e-4,4.77e-5,0,0,0,0,0,0,0,0,1.513e-4,0,0,0,0,0,0,0,0,0,0
0,0.1514349,0.0681753,0,0.00150969999999999,0,0.1230446,0.0456148,1.779e-4,0.0129246,0.062533,0.0242694,0.1919763,0.0038759,0,0.0287802,0.1290743,0,0.0090025,0.002276,0,8.869999999999999e-5,0,0,0,0,0.003291,0.0074219,0.0245453,0,0,0,0.0068608,0.0124254,0,2.324e-4,0.0079781,0.0039294,0,5.314e-4,0,0.0091718,2.462e-4,0,0,0,0,0,0.0017282,3.997e-4,0,0.0126154,0.0439252,0,3.343e-4,0.0080464,0,0,3.6e-4,2.289e-4,0,1.29e-5,0,0,0,0,0,0,0,3.574e-4,0,0,0,0,0,9.09e-5,0,0,2.65e-5,0,0,0,2.265e-4,0,9.25e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0055582,0.0046832,0.0012119,3.59e-5,0,0.0801503,0,0.4239739,0.0344675,2.157e-4,0.0031507,0.021208,0.0080605,4.77e-5,0.0168293,0.0160968,0,0.0013062,0.0083451,0,0,0.2039408,0,0.0063856,0,0.0047375,0.0230452,0.0656858,0,0,2.761e-4,0.00531499999999999,0.0078675,0,3.671e-4,1.67e-4,0,1.566e-4,0.00181939999999999,0,0,7.909e-4,0,0,0,0,0,1.849e-4,0.0034946,0,4.571999999999999e-4,0,0.0020999,0.0097661,0,0,0,0,0.0137629,0,0,0,0,3.33e-5,0,0,0,0.0212303,2.09e-4,0,0,0,0,0,1.56e-5,0,0,4.745e-4,0,0,1.32e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.913e-4,0,0
0,0.0444274,0.0013204,0,3.77e-5,0,0.1364687,0.00393409999999999,0.3871738,0.0053169,0.016926,0.0274226,0.1168905,9.025e-4,0,0.0108889,0.0441318,0,2.37e-4,0.05240269999999999,0,0.00165819999999999,0,0,0,0,0.0029898,0,0.01516929999999999,0,0.0638669,0,5.721e-4,0.0036441,0.0107647,0.0038544,0.0029398,0.0081898,0,0,0,0,1.716e-4,0,0,0.0098619,0,0,0.0011448,1.146e-4,0,3.355e-4,0.0224836,0,0,8.04e-5,0,0,0,0.0020506,0,1.735e-4,0,0,0,0,5.448e-4,0,4.01e-5,0,0,0,0,0,0,7.049999999999999e-5,0,0,2.297e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0103635,0.0105363,2.395e-4,0,1.81e-5,0.06675110000000001,0,0.0600397,0.0236392,0.0063611,0.0284057,0.08555099999999999,0.0270573,0.0010809,0.0166221,0.1594539,0,0.1134407,8.913e-4,0,6.83e-5,0,0.0017838,0,0,0.0025423,0.046246,0.1599367,0,0,0,0.00164709999999998,0.0113195,0,0.0099017,0,7.775e-4,0,0,0,0.0185965,1.391e-4,0.0711543,0.010433,0.0311232,0,0,0.0059705,3.938e-4,0,0.00270009999999999,0,0,0,0,0,0,0,0.00270079999999999,0,1.955e-4,0,0,7.54e-5,0,0,1.322e-4,0,2.646e-4,1.899e-4,0,0,0,0,0,0,0,0.0099218,0,0,5.093000000000001e-4,1.64e-5,0,0,0,0,0,0,0,0,0,0,1.22e-4,0,0,0,0,0,0,3.36e-5,0
0,0.0756866,4.221e-4,1.23e-4,0,0,0.5026951,0,0,0.030836,0.0044622,0.0125845,0.0077811,0,0,0.1711838,0.02483519999999999,0,4.138e-4,0.0143475,0,0,0,0.0568996,0,0,0,0,0.0048961,0,0,0,0.0034066,0.0073178,0,0.0293742,0.0043946,0,1.59e-5,9.58e-4,0,0,4.906e-4,0,0,0.0317868,0,0,3.46e-5,0,0,0.0123108,0,0,0,0,0,0,0,0,0,0.0015136,0,0,0,0,0,0,0,0.0012302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0265938,0.0457078,5.451000000000001e-4,7.362e-4,0,0.4997715,0,0.1062793,0.0133071,0.06318220000000001,0.00629029999999999,0.0017326,0,0.0077461,0.0140894,0.0014336,0,1.572000000000001e-4,0.01221519999999999,0,0,0,0.0155447,0.01389299999999999,0,0,0,0.0137182,0.0373953,0.0038859,0.0033108,0.0037913,0,0,2.461e-4,0.0023411,0.0458751,3.555e-4,0.0010187,0,0,4.48e-5,0,0,0,0,0,0.0018497,5.913e-4,0,0.0031813,0,0.0161552,0,0,0.0022524,0,0,0,0,0,0,0,0.0140837,4.33e-4,0,0.00114169999999999,0,0.0020667,1.579e-4,0,0,0,0,0,0,0,0,0,0,0,1.197e-4,0,7.388e-4,0,0,0,0,0,0,1.886e-4,0,0,0,0,0,0,0,0,1.429e-4,0
1,7.14e-4,0.0151298,0.0026407,0,0,0.6014129,0.0867671,0,0.03271049999999999,2.304e-4,0,0.0021338,0,0,0,0.0440411,0,5.329999999999999e-5,0.0138264,0,0,0,0,0.01079769999999999,0,0,0,0,0,0.0770992,0,0.0036162,0.0222407,0,0.0028321,0.00564289999999999,0.0033281,5.365000000000001e-4,0.0024106,0,0,0.00247499999999999,0,0,0,0,0,0.0391165,8.42e-5,0,0,0,0,0,5.834e-4,0,0,0,8.5e-6,0,3.298e-4,0,0,4.05e-5,2.84e-5,0,0,0,6.063e-4,0,0,0,0,0,0,2.582e-4,0,0,8.783e-4,0,1.62e-5,0,0,0,0,0,0,0,0,0,4.79e-5,0,0,0,0,0,0,0,0,0,0
0,0.0459899,0.005114,0.00257909999999999,6.86e-5,0,0.5537814999999999,0.003516,0,0.0209819,0.0373469,0.0125621,0.0880435,0.0044531,0,0.04729129999999999,0.0247649,0,0.0164697,0.0126069,0,0,0,0,0,0,0,0,0.05467259999999999,0,0,0,0.0047702,0.003952,0,0.0010155,0.0032365,0.006269,2.667e-4,0.0015523,0,0,0.00157459999999999,0,0,0,0,0,0.0042804,0,0,0.0067001,0.0177295,0,0,6.277e-4,0,0,4.2e-5,0.00635149999999999,0,4.252e-4,0,0,0,8.79e-5,1.238e-4,0,0,9.238e-4,2.82e-5,0,0,0,3.15e-5,0,0.0033938,5.4e-6,2.52e-5,0.0050343,0,6.19e-5,0,0,8.125000000000001e-4,0,0,0,0,0,0,4.81e-5,0,0,0,0,0,0,0,0,0,0
1,0.0122837,0.0052257,0,0,0,0.0927355,1.186e-4,0.5398954,0.002899,0.0102244,1.524e-4,0.0102437,0.0028836,1.47e-5,0.0289805,0.0313144,0,0.0362383,0.00263039999999999,0,0,0.1148632,0.0064568,0.0013271,0,0.0013679,0,0.0090352,1.388e-4,0.0059872,1.23e-5,0.0011973,0.0030962,0.0044584,0.0012126,6.038e-4,0.00199479999999999,0,5.7e-5,4.857e-4,0,0,0,0,0.0106349,0,0,0.0245822,4.518e-4,0,0.0018172,0.0084853,1.773e-4,0,9.78e-5,0,0,0,0.0222435,0,2.19e-5,0,0,2.72e-5,9.27e-5,0,2.43e-5,0.0022785,6.879999999999999e-5,0,0,0,0,0,0,0,1.187e-4,4.67e-5,0,0,2.94e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02535359999999999,0.0243516,4.385e-4,0.0040572,0,0.4059516,0,0,0.1405965,0.0182692,0.0326207,0.074141,0.0213654,0,0.0641497,0.0213783,0,0.00460009999999999,0.0047088,0,0,0,0,3.32e-5,0,0.0205114,0,0.0238669,2.455e-4,0.0283997,0.0015853,0.0134068,0.0423838,0,3.97e-5,0.0079575,0,1.33e-4,0.00504859999999999,0,0,1.323e-4,0,0,0,0,0,0.00166429999999999,0,0,0.002263,0,0.0019486,0,0,2.409e-4,0,0,7.451000000000001e-4,0,0,0,0,6.707000000000001e-4,0,0,0.0010904,0,9.039e-4,6.318999999999999e-4,0,1.228e-4,0,0,0.0014033,0,6.029000000000001e-4,0,0,0,4.445e-4,2.928e-4,0,0,1.789e-4,0,0,0,0,0,7.549e-4,0,4.66e-5,0,0,0,0,1.173e-4,0,0,0
1,0.1587631,0.0416669,0,0.0366054,1.275e-4,0.1824607,0.07462970000000001,0.0928655,0.0073398,0.0167243,0,0.08086,0.003938,0,0.0360842,0.02089,0,3.299e-4,0.0579558,0,0.008681,0.00315809999999999,0.0012447,0.02638469999999999,0,0.0012314,0,0.0077276,0,0,0,0.0347949,0.0027173,0.0018471,0.0037125,0.0028778,7.26e-4,0,5.31e-5,0,0,0,0.0296326,0.00168919999999999,0.0107943,0,0,3.306e-4,0,0.0053898,0.0054976,0.0330864,0,0,0,0,0,8.860999999999999e-4,2.865e-4,0,0,0,0,4.39e-5,0.0047729,0,0,0,5.89e-5,0,0,0,0,0,7.69e-5,0,4.299999999999999e-6,0,0,0,6.071e-4,0,0,2.68e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2055925,0.0349729,9.44e-5,0.0012063,0,0.1125509,0.04410339999999999,0.00278179999999999,0.0407074,0.096144,0.0031091,0.0036153,0.01500299999999999,0,0.0250158,0.001759,0,0.0035186,0.0181706,0,0,0.0027375,0,0.0063197,0,9.001e-4,0,7.229e-4,0,2.122e-4,0.0105632,0.0014268,0.0028447,0.0014162,1.122e-4,0.0107797,0.0034435,4.329999999999999e-5,3.908e-4,0.0084869,0,4.62e-5,0,0,0,0,0,0,8.711000000000001e-4,0,0.0012092,0.0052809,0.0019555,5.842e-4,0.00669019999999999,0,0,2.8e-5,0,0,1.094e-4,0,0,0.0111433,3.234e-4,0,0.0017154,0,8.319e-4,0.0019635,0,0,0,0,6.96e-5,5.89e-5,6.14e-5,0,1.738e-4,0,0,0,0,2.129e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126e-4,0
1,0.0471411,0,5.510000000000001e-4,0.0025431,0,0.6933052000000001,0.0023112,0,0.01342689999999999,0,0.0439731,0.0023913,0,0,0.0105593,0.0328733,0,0.0010256,0.0170305,0,0,0,0,2.13e-5,0,0,0,0.017717,0,0,0,0.0035393,0.0113775,0.0522179,0,0.0026821,2.444e-4,0,2.432e-4,0,0,0,0,0,0.0279892,0,0,2.774e-4,0,0,0.0036769,0.0105704,1.093e-4,0,0.0019636,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55e-5,0,0,0,0,0,1.634e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0239331,0.0338331,0.0034624,0.0047383,0,0.4169464,8.431e-4,0,0.08296609999999999,0.0109789,0.0677856,0.07578299999999999,0.0127583,0,0.0727487,0.0716445,0,0.0083888,0.0018241,0,0,0,3.89e-5,0,0,0.0091891,0,0.0349256,2.799e-4,0,2.932e-4,0.0143675,0.01136549999999999,0,6.764000000000001e-4,0.0064346,0,0,0.0077523,0,0,0.0010839,0,0,0,3.36e-5,0,0.0023985,8.744e-4,0,0.00574879999999999,0,8.948000000000001e-4,3.638e-4,0,0,0,0.0033092,0.0024446,0,0,0,0,2.023e-4,0,0,0.00277849999999999,0,0.00170949999999999,0.00117999999999999,0,0,0,0,0.00093000000000000005,0,2.665e-4,1.477e-4,0,0,0.0010924,0,0,0,0,0,0,0,0,0,2.181e-4,0,0,0,0,0,0,7.42e-5,0,0,0
1,0.0515364,0.0441844,1.639e-4,1.466e-4,0,0.192385,0.0015423,0.0181699,0.0175408,0.01256629999999999,0.0242916,0.1872093,0.0049441,0,0.1221763,0.080061,0,0.0191769,0.00842929999999999,0,0,0,1.287e-4,0,0,0.012034,0,0.0186486,0,0,0,0.00505109999999999,0.0217829,0.0261755,0,0.0040745,0,0,2.035e-4,0,0,4.07e-5,0.0761624,0,0.0360684,0,0,0.0022652,0.0011726,0,0.001651,0,7.57e-5,0,0,0,0,0,0.0033816,0,0.0014856,0,0,2.05e-5,8.76e-5,0,3.05e-5,9.478e-4,1.755e-4,9.25e-5,0,0,0,0,3.038e-4,6.538e-4,2.06e-5,6.9e-6,0.0023396,0,1.478e-4,0,0,0,2.37e-5,0,0,0,0,0,1.511e-4,0,0,0,0,0,0,0,0,0,0
0,0.050484,0.1605494,2.053e-4,0.00354219999999999,0,0.3450936999999999,0,1.53e-5,0.0356388,8.078e-4,0.04278859999999999,0.0954739,0.012962,0.0053978,0.0299445,0.0324251,0,0.0127809,0.003125,0,0,0,1.998e-4,0.0384774,0,0.0323137,0,0.00651669999999999,0,0,1.459e-4,0.01204169999999999,0.0094646,0,0.006788,0.00756399999999999,0.0021438,1.357e-4,0,0,0,7.587000000000001e-4,0,0,0,0,0,0.0012578,0.0014542,0,0.0021831,0.0014297,3.157e-4,0.0119069,2.803e-4,0.0015272,0,0,0,0,0.0010335,0,0,1.431e-4,0,0.0165717,4.28e-4,0.0054198,0.0011638,3.26e-5,0,0,0,1.7e-5,0,0.0027875,2.67e-5,3.281e-4,0.0015586,0,7.076000000000001e-4,0,0,0,2.69e-5,0,0,0,0,0,2.908e-4,0,0,0,0,0,0,9.51e-5,0,0,0
0,0.00259,0,0.0014795,0.0044386,0,0.5628934999999999,0,0,0.0529629,0.0018049,0,4.85e-5,0,0,0.1516812,0.048511,0,0.0017327,0.0791632,0,0,0,0.0371136,0,0,0,9.89e-5,0.0153475,0,0.02333219999999999,0,0.0035551,0,0,5.009e-4,0,0.0023777,6.35e-4,2.026e-4,0,0,6.27e-5,0,0,0,0,0,0.0017192,5.927e-4,0,7.672e-4,0,0,0,0,0,0,7.5e-6,1.757e-4,0,0,0,0,2.41e-5,0,0,0,0,0.0026632,3.79e-5,0,0,0,0,0,0,3.66e-5,5.999999999999999e-6,0,0,3.61e-5,0,0,0,0,0,0,0,0,0,1.126e-4,0,0,0,0,0,0,0,0,0,0
1,0.0435152,0.0321418,0,0,0,0.7090831,0,0,0.0095879,0,0,0.0131684,0.00653379999999999,0,0.0683861,0.0129208,0,0.00135959999999999,0.0390959,0,0,0,0,1.6e-5,0,0.0041194,0,8.3e-6,0,0.0266817,3.36e-5,0.0047875,0.0017579,0,5.11e-5,0,0,1.144e-4,0,0,0,3.635e-4,0,0,0.009322,0,0,0,6.68e-4,0,0.013067,0,5.35e-5,0,0,0,0,0,0,0,0,0,0,0,0.0029032,0,0,0,4.61e-5,0,0,0,0,3.73e-5,0,0,0,0,0,0,3.42e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0039451,0,0.0040968,0.4530561,0,0.3940898,0,0,0.0017157,0,0,0,1.946e-4,0,0.0348883,0.0035905,0,3.77e-5,0.0487508,0,0,0.0186541,0.0011001,0.0080259,0,0,0.0024063,0.0011513,0,0,0,0.0014071,1.242e-4,0,7.048e-4,0,0,9.674e-4,1.986e-4,0,0,1.198e-4,0,0,0,0,0,0.0058632,0,0,0,0,0,0.0072499,0,0,0,0.00130209999999999,0,0,0,0,0,0,0,0,6.400000000000001e-6,0,0.0043529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0863741,0.0585946,6.818000000000001e-4,1.93e-5,0,0.4296921,0.0186373,0.0020697,0.0267553,0.0717751,0.0184291,0.02410909999999999,0.0168805,0,0.0472121,0.00748439999999999,0,0.0034297,0.0314507,0,0.0029097,0,0,5.015e-4,0,0.00782989999999999,0,0.0029749,0,0,9.94e-5,0.0013147,0.0142197,0.0140158,9.45e-4,0.0040541,0.0144596,2.244e-4,1.198e-4,0.0016726,0,1.082e-4,0.0153678,0,0.0077834,0,0,0,7.765e-4,0,0.0180359,0.028706,2.791e-4,0,0.0038322,0,0,0,0,0,0,0,0,0,0.0024265,2.284e-4,8e-6,0,0.0014404,0,0,1.419e-4,0,0,4.264e-4,0,0,0,0,0,2e-5,4.49e-5,0,0,0,0,0,0,0,0,5.629999999999999e-5,0,0,0,0,0,0,0,0,0,0
1,0.1267327,0.004953,3.117e-4,0.0215272,0,0.1066026,0.1882682,0.0517942,0.0274541,0.04339229999999999,0.0257527,0.0225388,0.0042603,0,0.0398462,0.0223351,0,0.0129593,0.0379804,0,0,0,0,0.0044384,0,0.01177249999999999,0.0320567,2.586e-4,0,0,0.0022763,0.0052248,0.0156714,0,0.0397015,0.0052171,0.08116870000000001,2.045e-4,3.983e-4,0,0,1.074e-4,0.016125,0.0103635,0.0149513,0.0025821,0,1.519e-4,0,0,0.0088504,0,9.996e-4,0,0.0023484,9.6e-6,0,0,1.532e-4,0,0,0,0,7.313e-4,0.0014746,0,1.058e-4,0,3.313e-4,3.067e-4,0,0,0,9.27e-5,0,0,0,3.5e-6,0,0,4.962e-4,0,0,6.98e-5,0,0,0,0,0,0,1.88e-5,0,0,0,0,0,0,0,0,0,0
0,0.0013721,1.96e-4,1.944e-4,0.0345791,1.082e-4,0.4294623,0,0,0.0739301,3.857e-4,0,1.766e-4,0.0011129,0,0.0260121,2.57e-5,0,4.459e-4,0.0016354,0,0,0.3191705,0.0013147,0.0327271,0,0,2.586e-4,0.0046589,2.395e-4,0,0,0.0147029,0.0022478,0.0222567,2.098e-4,1.447e-4,0,0,0,0,0,3.623e-4,0,0,0.0217985,0,0,1.308e-4,2.81e-4,0,8.85e-5,0,0,0,0,0,0,0,1.96e-4,0,0,0,0,6.69e-5,0,0,1.64e-5,0.0076558,1.785e-4,0,0,0,0,0,0,0,2.38e-5,1.39e-5,0,0,1.492e-4,0,0,0,0,0,0,0,0,0,1.187e-4,0,0,0,0,0,0,0,0,0,0
0,0.100519,0.0222357,0,0,0,0.3783737,0.0126133,0,0.0092232,0.05157829999999999,0.0076469,0.2270149,0.0057151,2.88e-5,0.0151689,0.0630973,0,0.0022008,0.010934,0,0,0,0,0,0,0.0071917,0,0.0425961,0,0.0049127,0,0.0020712,0.0026459,0,0,0,0.0147836,0,0,0,0,7.699999999999999e-6,0,0,0,0,0,8.42e-5,0,0,0.0040035,0.01360649999999999,0,1.166e-4,0,0,0,0,5.44e-5,0,4.049e-4,0,0,0,2.216e-4,0,2.52e-5,0,2.666e-4,1.6e-5,0,0,0,1.025e-4,0,0,0,7.6e-6,0,0,1.086e-4,0,0,1.24e-5,0,0,0,0,0,0,1.441e-4,0,0,0,0,0,0,0,0,0,0
0,0.010403,0.025706,0.00142919999999999,0,0,0.3071873,0,0,0.0379272,0.0063127,0.0300387,0.1776507,0,4.7e-6,0.0387116,0.1074434,0,0.0023987,0.0040331,0,0,0.1330412,0,0.0025346,0,0.0091717,0,0.0481058,0,0,0,0.0031934,0.0128896,0,4.117e-4,0.0061278,0.0022542,1.622e-4,0.0027988,0,0,7.038e-4,0,0,0.0061092,0,0,1.774e-4,2.241e-4,0,0.0034357,0.0068915,1.67e-5,0,5.25e-4,0,0,0,0,0,8.962000000000001e-4,0,0,0,1.065e-4,0,0,0,0.0021362,5.500000000000001e-6,0,0,0,0,4.782e-4,0.0017559,0,0,0.0056397,0,8.47e-5,0,0,0,0,0,0,0,0,0,1.77e-5,0,0,0,0,0,0,0,0,0,0
0,0.03982899999999999,0.0214778,0,3.804e-4,0,0.3621559,0.0029048,0.2563658,0.0057395,0.0075817,3.452e-4,5.812e-4,0.00694459999999999,0,0.0695834,0.0275584,0,8.827e-4,0.0030003,0,0,0.0119729,0,0,0,0.0047563,0,0.0095655,0,0,0,0.0016514,0.00368589999999999,0.0376894,0,0.00565819999999999,1.28e-4,0,9.61e-5,0,0,6.52e-5,0.0763797,0,0.0293716,0,0,6.2e-6,0,0,0.0071541,0.00125969999999999,0,0,0.00367539999999999,0,0,0,5.369e-4,0,1.098e-4,0,0,0,2.545e-4,0,0,0,6.43e-5,0,0,0,0,0,5.881e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0463081,0.03039229999999999,0.0017815,2.109e-4,0,0.4892978,0,0,0.0261302,0.0230179,0,0.004022,0.0024514,0,0.1098598,0.0432368,0,0,0.0123074,0,0,0,0.0081014,0,0,0,0,0.01967619999999999,0,0,0,5.621000000000001e-4,0.0139195,0,2.443e-4,0.0254905,0.0309013,4.794000000000001e-4,0.00147359999999999,0,0,0,0,0,0.0747757,0,0,3.367e-4,0,0,0.0331071,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17e-5,0,0,0,0.0018743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0079988,0.0347151,0,0,3.263e-4,0.2469933,0,5.9e-6,0.0162462,0.0019478,0.0231244,0.1032532,0.0143675,4.89e-5,0.00632349999999999,0.1101449,0,0.0042626,2.679e-4,0,0,0.01096209999999999,0.0027228,0,0,0.0104298,5.784000000000001e-4,0.321558,3.932e-4,0,0,0.00319649999999999,0.0056865,0,6.39e-5,0.0012992,5.128e-4,0,4.043e-4,0,0,4.016999999999999e-4,0,0,0.0475033,0,0,0.0063935,1.464e-4,0,0.0027017,0.0049661,0,0,5.597e-4,0,0,0,0.00731659999999999,0,7.303e-4,0,0,0,0,7.491e-4,0,0,1.543e-4,0,0,0,0,0,6.07e-5,0,0,3.15e-5,1.588e-4,0,0,0,0,1.65e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
